time,open,high,low,close,tick_volume,spread,real_volume,rsi,macd,ema20,bollinger_band,future_close,future_return,label
2025-04-09 10:30:00,3039.448,3044.5,3039.396,3043.238,2417,159,0,64.38903650117044,-1.7049358410749438,3036.949728787805,0.0,3060.312,0.005610471478076993,1
2025-04-09 10:45:00,3043.237,3045.625,3041.358,3042.884,2673,159,0,63.781408414207405,-1.7559351405867023,3037.5148974746808,0.0,3063.009,0.006613791390010266,1
2025-04-09 11:00:00,3042.91,3045.834,3036.074,3045.466,6486,159,0,66.28083499863253,-1.6175972551751805,3038.2721453342347,0.0,3066.596,0.006938182859371968,1
2025-04-09 11:15:00,3045.436,3065.037,3045.188,3060.312,7691,159,0,76.37578406231054,-0.5814917304597866,3040.3711791119267,1.0,3062.934,0.0008567753876076356,1
2025-04-09 11:30:00,3060.31,3067.308,3057.832,3063.009,7660,159,0,77.68292031054204,0.1890073337900517,3042.527162053648,1.0,3053.998,-0.0029418783947418917,0
2025-04-09 11:45:00,3062.982,3068.113,3058.386,3066.596,5885,160,0,79.32167492148457,0.8090055149864206,3044.8194323342527,1.0,3043.947,-0.007385713670793247,0
2025-04-09 12:00:00,3066.641,3073.082,3058.529,3062.934,7515,159,0,73.3962174200006,0.8377131969867921,3046.5446292548004,0.0,3047.418,-0.005065731093128378,0
2025-04-09 12:15:00,3062.897,3067.533,3048.808,3053.998,9072,159,0,61.35223985705839,0.1558228683620726,3047.2544740876765,0.0,3056.996,0.0009816640351434569,1
2025-04-09 12:30:00,3054.029,3055.232,3043.782,3043.947,6177,159,0,51.179399259827065,-1.007222555948459,3046.9394765555166,0.0,3060.466,0.005426835618359905,1
2025-04-09 12:45:00,3043.984,3051.312,3042.626,3047.418,6595,159,0,54.01507964692768,-1.5456397956394312,3046.985050216896,0.0,3072.925,0.008370036535847744,1
2025-04-09 13:00:00,3047.446,3060.734,3047.281,3056.996,8501,159,0,60.784039245817326,-1.2710701701936156,3047.9384740057635,0.0,3075.372,0.006011129880444642,1
2025-04-09 13:15:00,3056.972,3061.62,3055.982,3060.466,7126,159,0,62.91392672677853,-0.8882307858934659,3049.1315717195,0.0,3075.172,0.0048051505881784445,1
2025-04-09 13:30:00,3060.423,3077.986,3060.125,3072.925,9836,159,0,69.3505106864724,0.118082350274939,3051.3976125081194,1.0,3083.438,0.003421170383266731,1
2025-04-09 13:45:00,3072.949,3076.792,3067.545,3075.372,7927,159,0,70.43580158703395,0.8232125742647725,3053.680887507346,1.0,3075.867,0.00016095613798927273,-1
2025-04-09 14:00:00,3075.336,3078.177,3068.386,3075.172,6745,159,0,70.21695206484999,1.1318014681685096,3055.727660125694,0.0,3070.576,-0.0014945505487172761,0
2025-04-09 14:15:00,3075.146,3084.662,3075.061,3083.438,5127,159,0,73.83535609507037,1.7133699363135548,3058.366740113723,1.0,3075.026,-0.0027281236074797877,0
2025-04-09 14:30:00,3083.429,3084.118,3075.481,3075.867,4724,159,0,65.9340286668882,1.4209644744591632,3060.033431531464,0.0,3084.45,0.002790432746279221,1
2025-04-09 14:45:00,3075.967,3079.477,3069.157,3070.576,4979,159,0,61.019587381752594,0.7383630704927509,3061.0374856713247,0.0,3079.217,0.0028141299873379053,1
2025-04-09 15:00:00,3070.48,3075.335,3065.334,3075.026,5077,159,0,63.484750935153365,0.4669424873585157,3062.3697251311987,0.0,3086.288,0.0036624080576880234,1
2025-04-09 15:15:00,3075.047,3087.773,3075.047,3084.45,4279,159,0,68.08752580011962,0.7838351957418741,3064.4726084520366,0.0,3088.774,0.0014018706738640825,1
2025-04-09 15:30:00,3084.485,3087.668,3078.945,3079.217,3437,159,0,63.314959813148114,0.5156972207720294,3065.876836218509,0.0,3086.244,0.002282073657036852,1
2025-04-09 15:45:00,3079.263,3086.463,3078.489,3086.288,3106,160,0,66.71048277551284,0.6789667404606838,3067.820756578651,0.0,3088.305,0.0006535358981403632,1
2025-04-09 16:00:00,3086.33,3090.416,3082.707,3088.774,3237,160,0,67.837605027987,0.8099237708907392,3069.8163035711605,0.0,3092.332,0.0011519133481439538,1
2025-04-09 16:15:00,3088.725,3090.772,3083.803,3086.244,3148,160,0,65.41035716229726,0.5918075933052389,3071.380846088193,0.0,3089.276,0.0009824239431489208,1
2025-04-09 16:30:00,3086.201,3090.675,3085.593,3088.305,2801,159,0,66.46306802616314,0.4579711474276262,3072.9926702702696,0.0,3060.216,-0.00909528042081334,0
2025-04-09 16:45:00,3088.268,3094.776,3087.917,3092.332,2998,160,0,68.48151210763854,0.5083972504439522,3074.8345111969106,0.0,3063.766,-0.009237688579363343,0
2025-04-09 17:00:00,3092.444,3095.404,3084.284,3089.276,4329,159,0,65.271029942137,0.2184928767113696,3076.209891082919,0.0,3059.983,-0.009482156984354803,0
2025-04-09 17:15:00,3089.274,3099.081,3058.855,3060.216,15153,159,0,44.09932588516981,-1.929539299612678,3074.686663360736,0.0,3052.229,-0.002609946487437514,0
2025-04-09 17:30:00,3060.247,3070.37,3051.123,3063.766,17359,159,0,46.38714513239979,-3.044114761082092,3073.646600183523,0.0,3063.99,7.311263327542159e-05,-1
2025-04-09 17:45:00,3063.76,3075.651,3059.346,3059.983,9400,159,0,44.306194462527536,-3.913548463099012,3072.3453049279497,0.0,3064.315,0.0014156941394772062,1
2025-04-09 18:00:00,3059.942,3068.962,3051.206,3052.229,8711,159,0,40.31414651569965,-4.828255082588481,3070.429466363383,0.0,3067.141,0.004885609828096209,1
2025-04-09 18:15:00,3052.275,3067.272,3048.521,3063.99,9379,159,0,47.97145459166271,-4.466981177802595,3069.816183852585,0.0,3086.352,0.007298326691666775,1
2025-04-09 18:30:00,3064.023,3073.508,3063.956,3064.315,6589,159,0,48.16934066905099,-4.044523625053616,3069.2922615809102,0.0,3091.572,0.008894973264824295,1
2025-04-09 18:45:00,3064.246,3069.518,3063.417,3067.141,4480,159,0,49.95186288902472,-3.437037005406957,3069.087379525585,0.0,3098.35,0.010175273976644644,1
2025-04-09 19:00:00,3067.216,3090.915,3064.255,3086.352,5714,159,0,60.01822941606102,-1.6919370794340294,3070.7316290945773,0.0,3093.574,0.0023399793672271366,1
2025-04-09 19:15:00,3086.399,3095.832,3085.685,3091.572,6158,159,0,62.240593435937086,-0.2143008616738964,3072.716426323665,0.0,3091.941,0.00011935675442774327,-1
2025-04-09 19:30:00,3091.543,3098.995,3087.572,3098.35,4614,159,0,64.96383101578087,1.1181505084388004,3075.157719054744,0.0,3090.48,-0.0025400616457146195,0
2025-04-09 19:45:00,3098.392,3099.673,3084.46,3093.574,5851,159,0,61.59298392247937,1.5498557472147567,3076.91165057334,0.0,3082.663,-0.003526988525246223,0
2025-04-09 20:00:00,3093.62,3095.551,3090.278,3091.941,2985,159,0,60.43823974317766,1.591406541872555,3078.343017185403,0.0,3083.131,-0.002849342856154094,0
2025-04-09 20:15:00,3091.964,3092.221,3086.252,3090.48,2566,159,0,59.36588082498741,1.3935874289488623,3079.498920310603,0.0,3075.855,-0.0047322745981206804,0
2025-04-09 20:30:00,3090.477,3091.488,3080.294,3082.663,2211,159,0,53.85951134875885,0.6473045612290544,3079.8002612334026,0.0,3078.631,-0.0013079600332570095,0
2025-04-09 20:45:00,3082.668,3083.179,3078.164,3083.131,1512,159,0,54.13380237266495,0.1236306253102421,3080.117474449269,0.0,3083.649,0.00016801102515593048,-1
2025-04-09 22:00:00,3080.368,3082.547,3071.426,3075.855,2276,159,0,49.23351273934945,-0.727550259563702,3079.7115245017194,0.0,3080.057,0.0013661242158683588,1
2025-04-09 22:15:00,3075.849,3082.874,3073.774,3078.631,2598,159,0,51.05397669369938,-1.096232455779127,3079.608617406317,0.0,3083.234,0.0014951450823434396,1
2025-04-09 22:30:00,3078.653,3089.976,3078.507,3083.649,2327,159,0,54.24781337165153,-0.9975891537612114,3079.993415748573,0.0,3085.579,0.0006258818691752178,1
2025-04-09 22:45:00,3083.689,3086.567,3080.011,3080.057,1735,160,0,51.6497264800499,-1.1584027059388404,3079.9994713915667,0.0,3085.317,0.0017077606031317663,1
2025-04-09 23:00:00,3080.052,3084.246,3079.603,3083.234,1643,160,0,53.75914549083315,-1.0387866752054382,3080.307521735227,0.0,3086.784,0.0011513884447304948,1
2025-04-09 23:15:00,3083.265,3086.077,3079.567,3085.579,1724,160,0,55.30901164871093,-0.800401976053509,3080.8095672842533,0.0,3086.902,0.0004287687983356982,-1
2025-04-09 23:30:00,3085.562,3088.314,3083.651,3085.317,2045,159,0,55.08685493118793,-0.6646202678739215,3081.238846590515,0.0,3096.133,0.0035056365358891173,1
2025-04-09 23:45:00,3085.301,3089.022,3082.494,3086.784,3178,160,0,56.14893486741828,-0.4884104834272706,3081.766956439037,0.0,3097.182,0.003368554456677138,1
2025-04-10 00:00:00,3086.745,3088.587,3081.31,3086.902,4213,159,0,56.23857691130521,-0.3810752142748113,3082.256008206748,0.0,3097.195,0.0033344110049493376,1
2025-04-10 00:15:00,3086.932,3096.635,3085.938,3096.133,4201,160,0,62.66790252911187,0.2599030687074366,3083.577626472772,0.0,3086.392,-0.0031461826736771275,0
2025-04-10 00:30:00,3096.168,3101.463,3094.128,3097.182,4907,159,0,63.32727168333759,0.67900881659188,3084.873281094413,0.0,3087.69,-0.0030647214144986427,0
2025-04-10 00:45:00,3097.142,3098.077,3092.961,3097.195,3304,159,0,63.3359141884237,0.8694162438617736,3086.0467781330403,0.0,3088.083,-0.0029420168894758254,0
2025-04-10 01:00:00,3097.171,3100.6,3085.034,3086.392,7766,159,0,52.30470989736396,0.2142650950859055,3086.079656406084,0.0,3094.115,0.0025022745004522943,1
2025-04-10 01:15:00,3086.419,3089.923,3082.598,3087.69,5291,159,0,53.355907902214085,-0.1647524857951916,3086.233022462648,0.0,3105.295,0.005701673419287564,1
2025-04-10 01:30:00,3087.695,3089.161,3078.431,3088.083,5433,159,0,53.688719432838965,-0.4082056495421522,3086.4092107995384,0.0,3111.515,0.007587878952735334,1
2025-04-10 01:45:00,3088.111,3095.623,3085.355,3094.115,5441,159,0,58.57438918009018,-0.19312925630362,3087.1430954852967,0.0,3114.05,0.00644287623439995,1
2025-04-10 02:00:00,3094.069,3113.098,3093.928,3105.295,7266,159,0,65.78016000583607,0.6270434341036442,3088.8718482962213,1.0,3119.296,0.004508750376373178,1
2025-04-10 02:15:00,3105.259,3117.185,3105.169,3111.515,6016,159,0,69.00990138391998,1.4655191818507234,3091.0283389346764,1.0,3125.664,0.004547302519833696,1
2025-04-10 02:30:00,3111.54,3119.616,3110.694,3114.05,5236,159,0,70.24260029919733,2.033004341310254,3093.2208780837545,1.0,3123.935,0.003174322827186385,1
2025-04-10 02:45:00,3114.019,3120.381,3111.51,3119.296,4028,160,0,72.66572938806442,2.5692653986877936,3095.7042230281586,1.0,3121.834,0.0008136451301832243,1
2025-04-10 03:00:00,3119.256,3126.058,3115.318,3125.664,4525,159,0,75.2954957605925,3.1235916462863456,3098.557535120715,1.0,3125.408,-8.190259733621812e-05,-1
2025-04-10 03:15:00,3125.629,3131.834,3121.583,3123.935,5478,159,0,73.23530795598859,3.136331186123289,3100.9744365377896,0.0,3125.911,0.000632535568121652,1
2025-04-10 03:30:00,3123.936,3130.529,3120.595,3121.834,2736,159,0,70.70370423747974,2.7780583379557715,3102.9610616294285,0.0,3126.918,0.001628529896208539,1
2025-04-10 03:45:00,3121.876,3126.83,3121.563,3125.408,2059,160,0,72.4484585998669,2.56185685268024,3105.0988652837686,0.0,3122.499,-0.0009307584801728625,0
2025-04-10 04:00:00,3125.386,3128.269,3124.874,3125.911,2380,159,0,72.69492801105858,2.2442135488381982,3107.080973351981,0.0,3125.325,-0.00018746535010121532,-1
2025-04-10 04:15:00,3125.984,3129.434,3124.368,3126.918,2510,159,0,73.21159434329581,1.9066889511698104,3108.9702139851256,0.0,3129.67,0.000880099829928368,1
2025-04-10 04:30:00,3126.988,3126.988,3121.164,3122.499,1824,160,0,67.20221476160467,1.2237763671602675,3110.258669796066,0.0,3125.318,0.00090280253092168,1
2025-04-10 04:45:00,3122.518,3127.678,3122.273,3125.325,2132,159,0,68.95708537776163,0.8197504311764963,3111.693558386917,0.0,3115.553,-0.003126714821658527,0
2025-04-10 05:00:00,3125.346,3132.616,3124.714,3129.67,3228,159,0,71.48347053238071,0.706775604716638,3113.405600445306,0.0,3122.424,-0.002315260075343437,0
2025-04-10 05:15:00,3129.692,3130.535,3125.016,3125.318,2234,160,0,65.71469847361175,0.2255151954031014,3114.54011468861,0.0,3125.463,4.639527881642182e-05,-1
2025-04-10 05:30:00,3125.283,3125.804,3114.093,3115.553,3616,159,0,54.99114841690265,-0.8073100254569834,3114.636579956362,0.0,3121.589,0.0019373767674631304,1
2025-04-10 05:45:00,3115.594,3123.53,3112.716,3122.424,3049,160,0,59.94421022261825,-1.0681923017470345,3115.378239008137,0.0,3121.052,-0.00043940220802807164,-1
2025-04-10 06:00:00,3122.387,3126.345,3120.189,3125.463,3394,159,0,61.93923704966088,-1.073674476810757,3116.3386924359334,0.0,3122.117,-0.001070561385625107,0
2025-04-10 06:15:00,3125.436,3125.477,3120.176,3121.589,2864,159,0,57.975186406248746,-1.357513820329217,3116.838721727749,0.0,3118.686,-0.0009299750864062478,0
2025-04-10 06:30:00,3121.621,3123.275,3118.922,3121.052,3378,159,0,57.42654900085626,-1.5848891241978666,3117.2399863251067,0.0,3117.143,-0.0012524623107849871,0
2025-04-10 06:45:00,3120.986,3123.087,3119.436,3122.117,2671,159,0,58.269984377644604,-1.6591062924153643,3117.7044638179536,0.0,3111.901,-0.0032721387443200717,0
2025-04-10 07:00:00,3122.135,3122.634,3116.805,3118.686,3558,159,0,54.52246220348,-1.9165790994586305,3117.797943454339,0.0,3108.703,-0.0032010276122700953,0
2025-04-10 07:15:00,3118.718,3123.528,3116.859,3117.143,4083,159,0,52.875499795557,-2.150559819927162,3117.735567887259,0.0,3110.923,-0.001995416957130377,0
2025-04-10 07:30:00,3117.131,3117.136,3106.551,3111.901,5039,159,0,47.61346420901932,-2.588710477265905,3117.1798947551392,0.0,3114.231,0.0007487384720787654,1
2025-04-10 07:45:00,3111.982,3116.007,3108.552,3108.703,3275,159,0,44.69140236035195,-2.995518814473632,3116.372571445126,0.0,3112.04,0.0010734380222234125,1
2025-04-10 08:00:00,3108.704,3115.778,3108.704,3110.923,4389,159,0,47.11762031269007,-3.0087653314971528,3115.853564640828,0.0,3105.075,-0.0018798279481684235,0
2025-04-10 08:15:00,3110.928,3115.548,3110.272,3114.231,2663,159,0,50.59539772234876,-2.6983493168426724,3115.699034675036,0.0,3106.997,-0.0023228848470137177,0
2025-04-10 08:30:00,3114.211,3114.211,3104.686,3112.04,3929,159,0,48.32838162300055,-2.546123667564057,3115.350555182175,0.0,3109.883,-0.0006931144843897099,0
2025-04-10 08:45:00,3112.138,3113.571,3104.766,3105.075,3037,159,0,41.90103441560429,-2.7998909909215257,3114.3719308791106,0.0,3111.255,0.001990290089611456,1
2025-04-10 09:00:00,3105.075,3107.676,3103.182,3106.997,3042,160,0,44.10995897340856,-2.7212948454401955,3113.669556509672,0.0,3116.574,0.003082397569099753,1
2025-04-10 09:15:00,3106.963,3111.128,3106.511,3109.883,2324,159,0,47.34710552199407,-2.3707772471268167,3113.308932080179,0.0,3118.429,0.002748013349698454,1
2025-04-10 09:30:00,3109.909,3113.276,3105.167,3111.255,2998,160,0,48.86346339657781,-1.959415723993669,3113.1133195011143,0.0,3119.424,0.0026256285646788415,1
2025-04-10 09:45:00,3111.284,3118.084,3109.341,3116.574,2818,159,0,54.35205880013312,-1.2751284344388611,3113.442908120056,0.0,3116.553,-6.7381682578965036e-06,-1
2025-04-10 10:00:00,3116.599,3118.629,3114.358,3118.429,2528,159,0,56.12088974216231,-0.6738061442216965,3113.917774013384,0.0,3119.767,0.0004290621976641886,-1
2025-04-10 10:15:00,3118.54,3122.649,3115.992,3119.424,2683,159,0,57.0815568943728,-0.2093544667649749,3114.4421764883,0.0,3116.018,-0.0010918682423421598,0
2025-04-10 10:30:00,3119.439,3121.404,3115.621,3116.553,2803,159,0,53.44557527032363,-0.1012798893057582,3114.6432072989383,0.0,3122.274,0.0018356819216615292,1
2025-04-10 10:45:00,3116.52,3120.829,3115.247,3119.767,2677,159,0,56.76568058467793,0.1663202997966091,3115.1311875561823,0.0,3122.16,0.0007670444619742529,1
2025-04-10 11:00:00,3119.793,3120.899,3113.208,3116.018,3570,159,0,52.09834454634901,0.0751385368829229,3115.215645884165,0.0,3124.648,0.002769560381230182,1
2025-04-10 11:15:00,3115.991,3122.483,3114.697,3122.274,2561,159,0,58.26499923301729,0.4021835664602617,3115.887870085673,0.0,3125.921,0.0011680589211580837,1
2025-04-10 11:30:00,3122.239,3124.911,3120.864,3122.16,3477,159,0,58.11817293298439,0.5667856300849812,3116.4852157917994,0.0,3126.242,0.0013074281907398514,1
2025-04-10 11:45:00,3122.177,3125.65,3118.865,3124.648,2707,159,0,60.46004154862535,0.7857046196806794,3117.262623811628,0.0,3124.602,-1.4721658247673493e-05,-1
2025-04-10 12:00:00,3124.677,3129.026,3122.468,3125.921,3691,159,0,61.64187687426062,0.9478630697017992,3118.087231067664,0.0,3123.114,-0.0008979753487051622,0
2025-04-10 12:15:00,3125.95,3128.681,3123.018,3126.242,4374,159,0,61.95071335121665,1.0030297116238809,3118.8638757278864,0.0,3125.595,-0.00020695774671327082,-1
2025-04-10 12:30:00,3126.253,3133.993,3116.335,3124.602,7886,159,0,59.32276906009223,0.8608114881264664,3119.410363753802,0.0,3132.868,0.0026454569253940427,1
2025-04-10 12:45:00,3124.639,3131.139,3120.787,3123.114,6862,159,0,56.96176336434674,0.6100698906391422,3119.7630910153443,0.0,3122.175,-0.00030066145520139543,-1
2025-04-10 13:00:00,3123.139,3127.49,3120.949,3125.595,5423,159,0,59.83228770700455,0.5563540686596893,3120.3185109186447,0.0,3116.997,-0.0027508362407797416,0
2025-04-10 13:15:00,3125.712,3136.625,3125.712,3132.868,5161,159,0,66.81893199253335,0.933492259447532,3121.5137003549644,0.0,3143.005,0.0032356933008349446,1
2025-04-10 13:30:00,3132.911,3133.018,3119.489,3122.175,9124,159,0,52.39061451584861,0.4122354254228062,3121.576681273539,0.0,3144.687,0.007210358163779966,1
2025-04-10 13:45:00,3122.141,3127.612,3116.011,3116.997,6968,159,0,47.088180945188974,-0.2937780127416323,3121.1405211522497,0.0,3151.114,0.010945470913189904,1
2025-04-10 14:00:00,3116.956,3144.955,3116.823,3143.005,10876,159,0,65.80728125465838,0.9123043233435232,3123.222852471083,1.0,3154.647,0.0037040984662766443,1
2025-04-10 14:15:00,3142.9,3149.345,3141.168,3144.687,6296,159,0,66.6295209486679,1.6991186021419846,3125.2670569976467,1.0,3159.443,0.004692358889771959,1
2025-04-10 14:30:00,3144.712,3152.723,3144.191,3151.114,5684,159,0,69.63431605964317,2.4808398603851787,3127.7286706169184,1.0,3170.663,0.006203837753886396,1
2025-04-10 14:45:00,3151.126,3154.884,3145.028,3154.647,5115,159,0,71.17105868512662,3.028047136970557,3130.2923210343547,1.0,3168.259,0.004314904330024906,1
2025-04-10 15:00:00,3154.621,3159.791,3154.437,3159.443,4870,160,0,73.15701248068025,3.4732802609538,3133.06857617394,1.0,3157.982,-0.00046242328157217584,-1
2025-04-10 15:15:00,3159.399,3170.789,3158.62,3170.663,5287,159,0,77.1267881398835,4.233306469658828,3136.648997490708,1.0,3159.973,-0.003371534597022785,0
2025-04-10 15:30:00,3170.698,3174.993,3162.501,3168.259,6177,159,0,74.58175181734596,4.271696641960988,3139.659473920164,0.0,3162.699,-0.0017549070325374111,0
2025-04-10 15:45:00,3168.218,3169.167,3154.824,3157.982,6707,159,0,64.74578969286091,3.343594322832576,3141.404476403958,0.0,3164.822,0.0021659401478539603,1
2025-04-10 16:00:00,3157.95,3161.432,3153.956,3159.973,6885,159,0,65.68984308861309,2.63366026324492,3143.172907222629,0.0,3158.563,-0.0004462063441680845,-1
2025-04-10 16:15:00,3159.932,3165.369,3156.133,3162.699,6256,159,0,66.99309868157525,2.1385890970609687,3145.0325351061883,0.0,3157.649,-0.0015967374701165624,0
2025-04-10 16:30:00,3162.702,3167.312,3160.196,3164.822,4877,159,0,68.01216072159696,1.7607859500483831,3146.917246048456,0.0,3159.939,-0.0015428987791415332,0
2025-04-10 16:45:00,3164.755,3166.422,3158.321,3158.563,4164,159,0,61.94046534720527,0.9373563453786532,3148.0263654724126,0.0,3163.661,0.001614025112052524,1
2025-04-10 17:00:00,3158.538,3158.96,3151.517,3157.649,4590,159,0,61.082896585583015,0.2167512391857204,3148.9428068559923,0.0,3162.772,0.0016224095838391307,1
2025-04-10 17:15:00,3157.644,3163.688,3156.764,3159.939,4121,159,0,62.484357056438334,-0.1976523780401802,3149.990063345898,0.0,3158.485,-0.00046013546464021093,-1
2025-04-10 17:30:00,3159.901,3165.573,3158.309,3163.661,3176,159,0,64.70885333531879,-0.306573727368054,3151.292057312955,0.0,3164.816,0.00036508336386222967,-1
2025-04-10 17:45:00,3163.706,3164.673,3159.68,3162.772,2859,160,0,63.73673490471359,-0.5118793765619962,3152.385385187912,0.0,3173.984,0.0035449915453911914,1
2025-04-10 18:00:00,3162.748,3163.99,3157.989,3158.485,2659,159,0,59.12402767565487,-0.982520121266603,3152.966300884301,0.0,3173.326,0.0046987717212524024,1
2025-04-10 18:15:00,3158.447,3166.902,3158.296,3164.816,2564,159,0,63.34317280518359,-0.9149406813914656,3154.0948436572244,0.0,3170.433,0.0017748267197840852,1
2025-04-10 18:30:00,3164.87,3174.156,3164.177,3173.984,3146,159,0,68.42567341278767,-0.3304218356510056,3155.989049023203,0.0,3171.469,-0.0007923795457065546,0
2025-04-10 18:45:00,3173.933,3175.692,3171.252,3173.326,3300,160,0,67.70015539072986,-0.078856095330682,3157.6401872114693,0.0,3174.098,0.00024327787312111474,-1
2025-04-10 19:00:00,3173.397,3175.789,3168.036,3170.433,2816,159,0,64.46382806777648,-0.1916191525554307,3158.8585503341865,0.0,3170.773,0.00010724087214590105,-1
2025-04-10 19:15:00,3170.428,3174.032,3168.485,3171.469,2363,160,0,65.10710180767029,-0.2756488761189981,3160.0595455404546,0.0,3174.429,0.0009333214355871164,1
2025-04-10 19:30:00,3171.536,3176.014,3170.121,3174.098,2661,159,0,66.75188161873334,-0.234974327830951,3161.3965412032685,0.0,3170.211,-0.001224599870577459,0
2025-04-10 19:45:00,3174.201,3176.415,3170.291,3170.773,3034,159,0,62.72475361314312,-0.4977046012485377,3162.289537279148,0.0,3172.644,0.0005900769307672419,1
2025-04-10 20:00:00,3170.749,3176.43,3170.421,3174.429,1980,160,0,65.21008610022247,-0.4901849033372016,3163.4456765858954,0.0,3175.69,0.00039723679439671424,-1
2025-04-10 20:15:00,3174.383,3174.529,3170.1,3170.211,1109,159,0,60.22125450497061,-0.8150550083501056,3164.089993101524,0.0,3179.663,0.0029815050165431342,1
2025-04-10 20:30:00,3170.212,3172.653,3168.437,3172.644,1357,160,0,62.02589950519867,-0.9049214173643172,3164.904660425189,0.0,3179.492,0.0021584520671088254,1
