Date,Open,High,Low,Close,Volume,sma_10,sma_20,rsi_14,macd,macd_signal,bb_upper,bb_lower,volatility
2025-07-25 14:30:00,213.91,214.01,213.78999,213.8907,634955.0,214.15943120000003,214.28740495000002,38.74427750915324,-0.1355021840871018,-0.0828624905327259,214.77418996732686,213.8006199326732,0.21716343822509257
2025-07-25 14:45:00,213.89,213.96001,213.7,213.7935,730946.0,214.0998212,214.2724901,36.705286571957664,-0.15272215212294782,-0.09683442285077029,214.79899344091825,213.74598675908175,0.2284814788885083
2025-07-25 15:00:00,213.78999,213.905,213.705,213.71001,693952.0,214.02182120000003,214.2479906,35.00138000799827,-0.17113332762539812,-0.11169420380569586,214.8285340313268,213.66744716867322,0.2130987115440788
2025-07-25 15:15:00,213.715,213.83,213.39999,213.5,898104.0,213.9313212,214.19372560000002,31.091615160082366,-0.2003607348979699,-0.12942751002415068,214.8374603093553,213.54999089064475,0.22416968269488421
2025-07-25 15:30:00,213.505,213.7188,213.49001,213.61301,1165329.0,213.8681512,214.1408761,35.28107786779246,-0.2119613447565598,-0.14593427697063252,214.7930269707541,213.48872522924592,0.2148574232254576
2025-07-25 15:45:00,213.61,214.0,213.59,213.96001,3235534.0,213.84715219999998,214.10236709999998,46.114288000719974,-0.19095371607303946,-0.1549381647911139,214.69940421826027,213.5053299817397,0.19101750120568398
2025-07-28 09:30:00,214.029999,214.67,213.58,213.7998,3205107.0,213.8177129,214.0678566,42.57116479993727,-0.18509892190706978,-0.16097031621430508,214.65090495867702,213.48480824132298,0.17027282749135342
2025-07-28 09:45:00,213.7865,214.21989,213.72,213.89999,1583771.0,213.80870190000002,214.0373566,45.39662796088239,-0.1704100783650233,-0.16285826864444874,214.5875964013194,213.48711679868063,0.1623356432981125
2025-07-28 10:00:00,213.925,214.68,213.86,214.62,1727383.0,213.867702,214.05785609999998,60.45429774100311,-0.09952303481082936,-0.15019122187772488,214.66036398207405,213.45534821792592,0.30029574910228773
2025-07-28 10:15:00,214.62,214.74001,214.3501,214.52,1322601.0,213.93070200000003,214.0720311,58.05955871918071,-0.05082779516223468,-0.13031853653462683,214.70333506301733,213.44072713698267,0.3646769213000666
2025-07-28 10:30:00,214.535,214.845,214.465,214.495,1363642.0,213.99113200000002,214.0752816,57.4468948610594,-0.014091321988416894,-0.10707309362538484,214.7145437168003,213.43601948319971,0.4051361274874801
2025-07-28 10:45:00,214.4948,214.56,214.395,214.42,760049.0,214.053782,214.0768016,55.55297419057901,0.008868493996658344,-0.0838847761009762,214.7191829167582,213.43442028324182,0.41936945593750125
2025-07-28 11:00:00,214.455,214.535,214.22,214.50999,781074.0,214.13378000000003,214.0778006,57.36906577830362,0.03393457781402276,-0.06032090531797641,214.72280599976713,213.43279520023285,0.42279314832034626
2025-07-28 11:15:00,214.50999,214.55,214.12,214.435,967636.0,214.22728,214.07930059999998,55.339856428554015,0.047204420373958556,-0.03881584017958942,214.72747446442895,213.431126735571,0.3667303454400881
2025-07-28 11:30:00,214.44,214.60001,214.35001,214.42,758427.0,214.30797900000002,214.0880651,54.92138754854097,0.05586649736108029,-0.019879372671455477,214.7495522540689,213.4265779459311,0.2990931471203609
2025-07-28 11:45:00,214.425,214.55,214.39999,214.42999,573601.0,214.35497700000002,214.10106460000003,55.16455505152855,0.06281329275142866,-0.00334083958687865,214.77850771117437,213.4236214888257,0.27423155969791224
2025-07-28 12:00:00,214.435,214.54,214.28999,214.5,585105.0,214.424997,214.12135495,56.91845780403004,0.07312496101735633,0.011952320533968346,214.82071381536343,213.4219960846366,0.19453897073422075
2025-07-28 12:15:00,214.5,214.75,214.45,214.53999,663819.0,214.488997,214.14884945000003,57.93079305657242,0.08356065597195084,0.026273987621564847,214.8683524180823,213.42934648191775,0.06432533647085997
2025-07-28 12:30:00,214.535,214.575,214.22501,214.36,1145205.0,214.462997,214.1653495,52.00728531563018,0.07642633542673138,0.03630445718259816,214.8883206885955,213.44237831140447,0.05769477177243778
2025-07-28 12:45:00,214.36011,214.39999,214.22501,214.33,416898.0,214.443997,214.18734949999998,51.069955298198096,0.06757265026536174,0.042558095799150875,214.9021990139113,213.47249998608868,0.0673193386520156
2025-07-28 13:00:00,214.34,214.45,213.98,214.039993,699013.0,214.39849629999998,214.19481415,43.00160234358977,0.036731482115953895,0.041392773062511476,214.90017189326872,213.4894564067313,0.14169679256587056
2025-07-28 13:15:00,214.039993,214.039993,213.41499,213.645,1713923.0,214.3209963,214.18738915,34.91150747303824,-0.01935983175741285,0.029242252098526614,214.91234262023042,213.46243567976958,0.27647254117448306
2025-07-28 13:30:00,213.63499,213.95869,213.62,213.8535,613043.0,214.25534729999998,214.19456365000002,41.20001433881863,-0.046452914344712326,0.014103218809878828,214.90313253340142,213.48599476659862,0.30325454179533456
2025-07-28 13:45:00,213.83,214.020004,213.725,213.735,584646.0,214.18534730000002,214.20631365,38.899703170581276,-0.07660330196330278,-0.004038085344757494,214.87509883929826,213.53752846070174,0.3361805193106305
2025-07-28 14:00:00,213.735,213.94,213.6703,213.91,617768.0,214.1343473,214.22116315000002,43.88269746138321,-0.08539231446263784,-0.020308931168333565,214.8484988738659,213.59382742613414,0.33531085412989303
2025-07-28 14:15:00,213.8996,213.98,213.71,213.8,576716.0,214.0713483,214.21316265000002,41.58685307804359,-0.10008008990271833,-0.03626316291521052,214.85746814017523,213.5688571598248,0.3327653646206591
2025-07-28 14:30:00,213.82001,213.83,213.44,213.46001,872408.0,213.96734930000002,214.19617315,35.4188845000769,-0.13756880182984332,-0.05652429069813708,214.89849005780323,213.49385624219676,0.3461581860852432
2025-07-28 14:45:00,213.461,213.61,213.059998,213.12,1031310.0,213.8253503,214.15717365,30.540534477501918,-0.19249586898831694,-0.08371860635617306,214.9945803809693,213.3197669190307,0.37518524506774575
2025-07-28 15:00:00,213.14,213.32001,213.065002,213.31,887303.0,213.72035029999998,214.09167365,35.857123664539834,-0.21817951569099137,-0.11061078822313673,214.97755627522338,213.2057910247766,0.355334168705905
2025-07-28 15:15:00,213.32001,213.4364,213.085007,213.42999,1606155.0,213.63034929999998,214.03717315,39.030978277652686,-0.22624380281482104,-0.1337373911414736,214.94479596030516,213.12955033969484,0.2921179157169891
2025-07-28 15:30:00,213.42,213.87,213.32001,213.845,1081039.0,213.61085000000003,214.00467315,48.51914930259642,-0.19687748870597943,-0.14636541065437478,214.89068623386854,213.11866006613147,0.2671788051310924
2025-07-28 15:45:00,213.84,214.050003,213.64999,214.039993,2895148.0,213.65034930000002,213.98567280000003,52.27705322991058,-0.15607107749582383,-0.14830654402266458,214.85130860764687,213.1200369923532,0.29997336365926247
2025-07-29 09:30:00,214.175,214.8,213.76,213.87,636042.0,213.6519993,213.9536733,48.92415774077807,-0.1358823498811148,-0.14582170519435464,214.78609375479923,213.12125284520076,0.3012575804939214
2025-07-29 09:45:00,213.87,213.87,211.515,212.56,501684.0,213.53449930000002,213.8599233,31.92915386805649,-0.22301787838947007,-0.16126093983337775,214.8598720679717,212.85997453202828,0.4551331945761614
2025-07-29 10:00:00,212.56,213.26,212.07,213.12,289602.0,213.4554993,213.7949233,41.31412440440502,-0.24407257590010545,-0.1778232670467233,214.80969305446064,212.78015354553935,0.45125933874562163
2025-07-29 10:15:00,213.09,213.37,212.61,213.06,307092.0,213.3814993,213.72642380000002,40.667184738563975,-0.26257329245800065,-0.1947732721289788,214.7454181264091,212.70742947359093,0.4491589524688795
2025-07-29 10:30:00,213.05,213.235,212.4,212.485,346833.0,213.28399830000004,213.62567380000002,35.00934669947668,-0.3199448134938905,-0.21980758040196116,214.71484310275045,212.53650449724958,0.5289587776548218
2025-07-29 10:45:00,212.5,212.8,212.12,212.61,219453.0,213.23299830000002,213.52917430000002,37.05939533824952,-0.35127640617449174,-0.2461013455564673,214.61920411011423,212.43914448988582,0.5695558466543028
2025-07-29 11:00:00,212.605,212.76,212.27,212.42,158772.0,213.14399830000002,213.43217429999999,35.239799389446816,-0.3869774955262528,-0.2742765755504244,214.5540157521391,212.31033284786088,0.6231971095464275
2025-07-29 11:15:00,212.39,212.58,211.89,211.89,197718.0,212.9899993,213.31017430000003,30.71014150644179,-0.4528176368072536,-0.3099847878017903,214.54039150055345,212.0799570994466,0.726401733053468
2025-07-29 11:30:00,211.895,212.215,211.7,211.81,238776.0,212.7864993,213.19867465000002,30.08160319667425,-0.5056232445139415,-0.3491124791442205,214.5430269817342,211.85432231826584,0.7450715812776622
2025-07-29 11:45:00,211.8,212.54,211.8,212.525,285894.0,212.635,213.14267465000003,41.588296683579195,-0.4841960340902176,-0.37612919013341994,214.50122734866105,211.78412195133902,0.6021996715749384
2025-07-29 12:00:00,212.53,212.92,212.32,212.46,256296.0,212.494,213.07299965,40.92884860283585,-0.46707561527861685,-0.3943184751624593,214.42148080020164,211.7245184997984,0.4177173419650365
2025-07-29 12:15:00,212.5,212.72,212.0,212.01,195873.0,212.439,212.98674965,36.60176448540088,-0.48423681859966905,-0.41230214384990127,214.37491027505357,211.59858902494645,0.4434761674675235
2025-07-29 12:30:00,211.99,212.18,211.84,211.91,121524.0,212.31800000000004,212.88674965,35.69855474160755,-0.5001410454910626,-0.4298699241781336,214.28259693425034,211.4909023657497,0.3999597201948943
2025-07-29 12:45:00,211.94,212.23,211.88,212.17,116067.0,212.22899999999998,212.80524965,39.85430258608264,-0.4861612683206431,-0.4411281930066355,214.16824686670628,211.44225243329373,0.30401754335446834
2025-07-29 13:00:00,212.16,212.32,210.82,211.945,360567.0,212.175,212.72949914999998,37.59019585452732,-0.48761687004386545,-0.4504259284140815,214.10684171037724,211.35215658962272,0.3014409837220172
